,2nd Iteration Candidates,TweetSentence,annotation,entry_batch,hashtags,phase1Candidates,sentID,stanford_candidates,tweetID,user,completeness,current_minus_entry
375,"['flash flood warning', 'may', '00 pm', 'may 25 at 12: 00']",Flash Flood Warning issued May 24 at 4:00 PM MDT until May 25 at 12:00 AM MDT by NWS #WxWY,[],0,nan,Flash Flood Warning::*0*1*2*||May 25 at 12: 00::*12*13*14*15*16*||MDT by NWS #WxWY::*18*19*20*21*||,0,[],248,Dougcooley5,False,0
376,"['new', 'customer', 'time warner cable', 'data breach']",New : Customer information stolen in Time Warner Cable data breach,[],0,nan,Customer::*2*||Time Warner Cable::*6*7*8*||,0,[],249,glennyork,True,0
377,"['chelsea', 'cv', 'cause', 'may']",Its simple ... Chelsea needs a coach that has relegation battle experience on his CV .... cause that 's what they may be facing soon,[],0,nan,Chelsea::*2*||CV::*13*||,0,[],250,MichaelDinNC,False,0
378,"['may', 'need', 'cancer']","You may need to stand up to a powerful person today , even if y ... More for Cancer",[],0,Trumprussia,Cancer::*17*||,0,[],251,Isilchaser,True,0
379,['news'],"And in other news , more senseless shootings .",[],0,nan,,0,[],252,JeanneWoods18,True,0
380,['chattanoogashooting'],#ChattanoogaShooting,[],0,nan,nan,1,[],252,JeanneWoods18,True,0
381,"['brooklyn', 'party', 'gunmen', 'surveillance', 'shooting', 'injured']","Brooklyn House Party Gunmen Caught On Camera : Surveillance footage captures the shooting , which injured nine , ...",[],0,shitshow,Surveillance::*8*||,0,[],253,tummler10,False,0
382,"['going', 'home', 'hard']",Going home is hard and scary .,[],0,nan,,0,[],254,ErgoShow,True,0
383,"['hope', 'mp']",I hope all my MP friends and my neighbors are okay .,[],0,nan,MP::*4*||,1,[],254,ErgoShow,False,0
384,['marysvilleshooting'],#MarysvilleShooting #PrayForMPpic .twitter.com/jKKtBBi8VF,[],0,nan,MarysvilleShooting #PrayForMPpic::*0*1*||,2,[],254,ErgoShow,True,0
385,['06th may'],@saeed9867 u asshole final decision is on 06th May !,[],0,nan,06th May::*7*8*||,0,[],255,MorvantCheryl,False,0
386,"['go', 'srgay']",Now go nd lick Srgay 's ass,[],0,nan,Srgay::*4*||,1,[],255,MorvantCheryl,False,0
387,"['ariston real estate', 'markets analysts', 'say', 'mar 2015']",#Frankfurt #stocks : Ariston Real Estate : #Markets Analysts say : meager Mar 2015 growth &amp; profits .,[],0,nan,Ariston Real Estate::*3*4*5*||Markets Analysts::*7*8*||Mar 2015::*12*13*||,0,[],256,TrendsIllinois,False,0
388,['bethere du rocks'],RT @munnnabai : #BeThere DU Rocks !!!!!!!!!!,[],0,nan,BeThere DU Rocks::*3*4*5*||,0,[],257,OPSVeracity,False,0
389,[],https://t.co/c6bbkPxpNS,[],0,nan,,1,[],257,OPSVeracity,True,0
390,[],Hi H .,[],0,nan,,0,[],258,hotairblog,True,0
391,"['one', 'people', 'world', 'follow', '16th', 'may 22th']",You one of my favorite People in the world Please Follow me My birthday 16th is on May 22th .,[],0,nan,People::*5*||Follow::*10*||16th::*14*||May 22th::*17*18*||,1,[],258,hotairblog,False,0
392,['love'],@Harry_Styles All the love .,[],0,nan,,2,[],258,hotairblog,True,0
393,[],"x 46,269",[],0,nan,,3,[],258,hotairblog,True,0
394,"['morning', 'james']",RT @chaebae : Thursday Morning by James Gramm @SusanGilbert @_Akanshagautam @Akanshagautam_,[],0,nan,Morning by James Gramm::*4*5*6*7*||,0,[],259,amandahite,False,0
395,['pinal co'],RT @abc15 : Pinal Co sheriff : 4 shot at bike gang clubhouse …,[],0,nan,Pinal Co::*3*4*||,0,[],260,RiggyQueen,False,0
396,['mabuhay'],RT @Kevinwoo91 : Mabuhay !!!,[],0,nan,Mabuhay::*3*||,0,[],261,materia1wor1d,False,0
397,['philippines'],Just landed in the Philippines !,[],0,nan,Philippines::*4*||,1,[],261,materia1wor1d,False,0
398,"['coming', 'missed', 'guys']",Who 's coming tomorrow :) Missed you guys~,[],0,nan,Missed::*5*||,2,[],261,materia1wor1d,True,0
399,"['rabu', 'april', 'jam']","@null Rabu , 15 April 2015 Jam 05:32 : 55",[],0,nan,Rabu::*1*||15 April 2015 Jam 05: 32::*3*4*5*6*7*8*||,0,[],262,Zac_Petkanas,True,0
400,"['pao manajero', 'may', 'check', 'profile']","@8paulo Pao Manajero , May I ask you to check my Profile ?",[],0,"USPolitics, trump, potus",Pao Manajero::*1*2*||May::*4*||Profile::*11*||,0,[],263,diypotus,False,0
401,"['limited secret', '150000 gems clash']",Because There 's a Limited Secret to 150000 Gems Clash ofClans,[],0,"USPolitics, trump, potus",Limited Secret::*4*5*||150000 Gems Clash::*7*8*9*||,1,[],263,diypotus,False,0
402,"['act', 'work', 'dec']",RT @Saunderswsj : Act NOW to lower your 2015 taxes -- most moves don't work after Dec .,[],0,"TCOT, MAGA, OurRevolution, TheResistance, dumpTrump, russiagate",Act::*3*||Dec::*16*||,0,[],264,JustAnotherRich,True,0
403,[],31 : https://t.co/an8SlB9sT0,[],0,"TCOT, MAGA, OurRevolution, TheResistance, dumpTrump, russiagate",,1,[],264,JustAnotherRich,True,0
404,"['wright', '2nd', '1st', '2nd']","RT @AbileneDixieLL : Wright grounder to 2nd and out at 1st , Middle of the 2nd Dixie 4 Midland 1",[],0,nan,Wright::*3*||2nd::*6*||1st::*10*||,0,[],265,DizzSA1,False,0
405,[],.. monday !,[],0,nan,,0,[],266,ProudlyLiberal2,True,0
406,[],@DrStuarts #Monday #detox #afterweekend #tea https://t.co/ybdeGbYbil,[],0,nan,,1,[],266,ProudlyLiberal2,True,0
407,"['bc', '7th']",RT @heyifeellike : i'm single bc I didn't forward that text message in 7th grade,[],0,nan,7th::*13*||,0,[],267,blainey,True,0
408,['hour'],Another hour !,[],0,nan,,0,[],268,nobs7401,True,0
409,"['september 11', '2015 at 05', '46 pm keatonmw3']","It 's September 11 , 2015 at 05:46 PM KeatonMW3",[],0,nan,September 11::*2*3*||2015 at 05::*5*6*7*||46 PM KeatonMW3::*8*9*10*||,1,[],268,nobs7401,False,0
410,"['follow', 'happy', 'great']",Thanks for the recent follow @roastbrief @rose_hager @I_Am_Carol_Lee @WildRideRocks Happy to connect :) have a great Tuesday .,[],0,nan,Happy::*9*||,0,[],269,KathleenWoodw17,True,0
411,"['walk', 'work', 'morning', 'bbhmm']",RT @Vevo : Walk into work on Monday morning like ... #BBHMM,[],0,GrumpyTrumpy,Walk::*3*||BBHMM::*10*||,0,[],270,Christi22751000,False,0
412,"['may', 'leo']","You may be struck with the lightning of awareness today , but y ... More for Leo",[],0,nan,Leo::*15*||,0,[],271,KnowYourObama,True,0
413,"['b1a4', '6th', 'mini', 'sweet girl']",RT @allkpop : B1A4 releases sweet teasers for 6th mini album ' Sweet Girl'!,[],0,TrumpRussiaCollusion,B1A4::*3*||6th::*8*||Sweet Girl::*12*13*||,0,[],272,AshleyElpern,False,0
414,"['may', 'go', 'next']",Facial hair may have to go in the next few days .,[],0,nan,,0,[],273,ashsoles,True,0
415,['see'],We'll see ...,[],0,nan,,1,[],273,ashsoles,True,0
416,"['coming', 'october']",RT @wwwbigbaldhead : Coming to iOS October 2015 .,[],0,nan,Coming::*3*||October 2015::*6*7*||,0,[],274,JamesRoy,True,0
417,"['go', 'follow']","For more , go to and follow @twdnomansland",[],0,nan,,1,[],274,JamesRoy,True,0
418,"['data breach at affects 93', '000 customers']","RT comptonglobprof Data Breach at Affects 93,000 Customers #web design#website design#eco…",[],0,nan,Data Breach at Affects 93::*2*3*4*5*6*||000 Customers::*7*8*||,0,[],275,HenryB12,False,0
419,"['apple', '4th', 'generation', 'black', 'full']",Apple Ipod Touch 4th Generation 16GB Black - Full read by eBay,[],0,nan,Full::*8*||,0,[],276,4free_Ukraine,False,0
420,['school'],RT @FreddyAmazin : everyone at school tomorrow,[],0,nan,,0,[],277,AJVicens,True,0
421,"['exo', '1st place at music core']",RT @EXOffical : Congratulations EXO for winning 1st Place at Music Core today !,[],0,trumprussia,EXO::*4*||1st Place at Music Core::*7*8*9*10*11*||,0,[],278,YouCowardlyLion,False,0
422,[],#LoveMeRight8thWin,[],0,trumprussia,nan,1,[],278,YouCowardlyLion,True,0
423,[],@namja_twt @vorzlkim @jhopeTK @bangjmin95 @BlankTae14 @jejeonkoxx apa kabar ?,[],0,nan,,0,[],279,lieber2k,True,0
424,['jan'],Jan pisah dong .,[],0,nan,,1,[],279,lieber2k,True,0
425,[],Followan sinji gar,[],0,nan,,2,[],279,lieber2k,True,0
426,['good'],Good luck on your finals !,[],0,TrumpRussia,,0,[],280,ItIzBiz,True,0
427,"['schedule', 'week', '00 pm']",Practice schedule for the week : Monday-Wednesday starting at 12:00 pm .,[],0,TrumpRussia,Monday-Wednesday::*6*||,1,[],280,ItIzBiz,False,0
428,['spread'],Spread the word .,[],0,TrumpRussia,,2,[],280,ItIzBiz,True,0
429,[],https://t.co/sZmwkCwje1,[],0,TrumpRussia,,3,[],280,ItIzBiz,True,0
430,"['beautiful bonnie', 'hold']",Beautiful Bonnie is past her hold and could be put down tomorrow as well if we can't empty some kennels .,[],0,nan,Beautiful Bonnie::*0*1*||,0,[],281,New_Narrative,False,0
431,[],Animal ...,[],0,nan,nan,1,[],281,New_Narrative,True,0
432,[],Wasteland Wednesday !,[],0,"Trump, WTF",,0,[],282,CharlizeTheroff,True,0
433,[],: https://t.co/IsofFwZzcv,[],0,"Trump, WTF",,1,[],282,CharlizeTheroff,True,0
434,[],i kep thjnking it Thursday ?,[],0,nan,,0,[],283,shift_in2_turbo,True,0
435,[],@mhageeh .,[],0,nan,,0,[],284,BaskotaAyed,True,0
436,[],H naman !,[],0,nan,,1,[],284,BaskotaAyed,True,0
437,"['hindi', 'june']",Hindi buwan ng pagmumura ang June .,[],0,nan,June::*5*||,2,[],284,BaskotaAyed,True,0
438,['march madness'],This game is the definition of March Madness #NDvsUK,[],0,nan,March Madness #NDvsUK::*6*7*8*||,0,[],285,sunnypeaceful01,True,0
439,['happy'],RT @Allisonholker : So happy !!,[],0,nan,,0,[],286,EricRobertson,True,0
440,[],Tomorrow is the premier of @DancingABC #dwts so excited @rikerR5,[],0,nan,,1,[],286,EricRobertson,True,0
441,"['night', 'nath']","RT storm "" ntlegs11 Friday night Nath #werunasone "" #purplepride",[],0,nan,Nath::*6*||,0,[],287,Analogbear,False,0
442,[],RT @Ms_SadeL : I'm in there too !!!,[],0,nan,,0,[],288,TespGames,True,0
443,['april'],RT @DrDia20 : @KevinHart4real I bought a ticket @MullinsCenter I'm in there on April 29th,[],0,nan,April 29th::*13*14*||,1,[],288,TespGames,True,0
444,"['customer', 'service', 'customer', 'security breach', 'zendesk', 'gaming']","Customer service turned into customer _dis_service on Thursday , when a security breach at Zendesk spilled ... #Gaming",[],0,nan,Zendesk::*14*||Gaming::*16*||,0,[],289,richardlorello,False,0
445,"['phoenix', 'arizona', 'shooting']","PHOENIX , ARIZONA IN HOSPITAL AFTER SHOOTING #bailbondsphoenix #bailondsmaricopacounty",[],0,nan,ARIZONA IN HOSPITAL::*2*3*4*||SHOOTING::*6*||,0,[],290,jcbriones,False,0
446,"['go', '1st']",RT @KLGoldMiners : 1-0 Miners with 12:30 to go in the 1st .,[],0,nan,1-0 Miners with 12::*3*4*5*6*||1st::*12*||,0,[],291,MsEntropy,True,0
447,"['may', 'high', 'us', 'may', 'us']",May the Most High make us of those firm believers and may he guide those of us that are weak .,[],0,nan,High::*3*||,0,[],292,darth,True,0
448,"['school', 'shooting', 'marysville']",Another school shooting in Marysville .,[],0,nan,Marysville::*4*||,0,[],293,cpv820_valente,True,0
449,"['hell', 'people']",What the hell is wrong with people,[],0,nan,,1,[],293,cpv820_valente,True,0
450,"['live', 'glenn guilbeau']","Live chat with Glenn Guilbeau , Monday at 11 a.m.",[],0,nan,Glenn Guilbeau::*3*4*||,0,[],294,House_Insider,False,0
451,"['photos', 'justin bieber', 'california']","RT @JBCrewdotcom : Photos of Justin Bieber at The Vapor Shop in Westwood , California .",[],0,nan,California::*14*||,0,[],295,stanveuger,True,0
452,['june'],( June 24 ),[],0,nan,June 24::*1*2*||,1,[],295,stanveuger,True,0
453,"['current conditions', '42.0 f', 'clear', 'edt']","Current Conditions : 42.0 F , Clear - 6:33 AM EDT May .",[],0,nan,Current Conditions::*0*1*||42.0 F::*3*4*||Clear::*6*||EDT May::*11*12*||,0,[],296,SandraPitts14,False,0
454,[],4 #wvwx #wx #wv,[],0,nan,,1,[],296,SandraPitts14,True,0
455,"['breach', 'ceo']","@comcastcares @comcast maybe we should unite & sue 4 monopolization , breach of contract unreliable slow they just dont care over paid ceo's?",[],0,nan,nan,0,[],297,DianaCialino,False,0
456,"['good', 'news', 'last']",RT @MissPurple5 : Good news at last https://t.co/TDzC9XReRR,[],0,nan,Good::*3*||,0,[],298,mgerrydoyle,True,0
457,"['cardiff', 'cardiff', 'breach']",Cardiff handed transfer embargo : Cardiff City are placed under a transfer embargo for breach of financial fair ...,[],0,nan,Cardiff City::*5*6*||,0,[],299,JohnFugelsang,True,0
458,['wilmington'],Shooting in Wilmington .,[],0,nan,Shooting in Wilmington::*0*1*2*||,0,[],300,ColoradoHeathen,True,0
459,['dead'],3 dead ( including gunman . ),[],0,nan,,1,[],300,ColoradoHeathen,True,0
460,['injured'],2 injured .,[],0,nan,,2,[],300,ColoradoHeathen,True,0
461,[],Fucking sucks .,[],0,nan,,3,[],300,ColoradoHeathen,True,0
462,['city'],Way to fight your title as most dangerous city .,[],0,nan,,4,[],300,ColoradoHeathen,True,0
463,[],:/,[],0,nan,,5,[],300,ColoradoHeathen,True,0
464,"['go', 'kids']",What kind of society do we have where gunplay is the go-to of conflict resolution for kids ?,[],0,nan,,0,[],301,Utleyjacobite,True,0
465,['marysvilleshooting'],#MarysvilleShooting,[],0,nan,nan,1,[],301,Utleyjacobite,True,0
466,['morning'],RT @Two4Kay : Morning !!!!!!,[],0,trumprussia,Morning::*3*||,0,[],302,karelvetrovec,True,0
467,"['great', 'perfect']",Weather is great again this could be the perfect Sunday #Positive #SpreadLove #StressFree,[],0,trumprussia,Positive #SpreadLove #StressFree::*10*11*12*||,1,[],302,karelvetrovec,True,0
468,"['yung', 'may']",Yung Mahal Ko May Mahal Na Yatang Iba .,[],0,nan,,0,[],303,Tam_Resist,True,0
469,['lamang dun sya masaya'],Okay Lamang Dun Sya Masaya .,[],0,nan,Lamang Dun Sya Masaya::*1*2*3*4*||,1,[],303,Tam_Resist,False,0
470,[],GoodNight,[],0,nan,nan,2,[],303,Tam_Resist,True,0
471,"['white house', 'chattanooga', 'chattanoogashooting']",White House Talking Points On #Chattanooga #ChattanoogaShooting pic.twitter.com/zNxJiOwKdS,[],0,nan,,0,[],304,jwomack,True,0
472,"['uk', 'uofl', 'coming', 'take', 'top', 'five', 'uk']","RT @JonHale_CJ : With UK/UofL coming up Saturday , here 's my take on the top five UK wins in the rivalry https://t.co/XRNBFdsDGo",[],0,nan,UK::*4*||UofL::*5*||UK::*18*||,0,[],305,EunuchTrump,False,0
473,"['si', 'jan']","@hoylenn "" UGH AS IF "" pag maganda si Jan agad pwede ako muna",[],0,"FBI, FISA, Trump, CarterPage",Jan::*9*||,0,[],306,Spam4Trump,True,0
474,[],Gym tomorrow who else is goin ?,[],0,nan,,0,[],307,Tweetypot,True,0
475,"['sql injection possible vector', 'talktalk', 'cybersecurity news']",SQL Injection Possible Vector for TalkTalk Breach ( via @NewsfusionApps #Cybersecurity News) …,[],0,nan,SQL Injection Possible Vector::*0*1*2*3*||TalkTalk Breach::*5*6*||Cybersecurity News::*10*11*||,0,[],308,sunnypeaceful01,False,0
476,[],@streeettrash ah !,[],0,"Trumprussia, TheResistance, russiagate",,0,[],309,RJG507089,True,0
477,['popular'],I never thought the franchise was so popular .,[],0,"Trumprussia, TheResistance, russiagate",,1,[],309,RJG507089,True,0
478,[],Seeing it tomorrow myself,[],0,"Trumprussia, TheResistance, russiagate",nan,2,[],309,RJG507089,True,0
479,"['may 30', '2015 at 09']","[ May 30 , 2015 at 09:58 AM ] Indian University Suspends Student Group Accused of Spreading Hatred Toward Modi via",[],0,nan,May 30::*1*2*||2015 at 09::*4*5*6*||,0,[],310,RudyTejano,False,0
480,"['happy', 'alive', 'beautiful']",RT if you're happy to be Alive this beautiful Friday afternoon ?,[],0,nan,Alive::*6*||,0,[],311,tahoecalif,True,0
481,[],#AirtelSBA,[],0,nan,nan,1,[],311,tahoecalif,True,0
482,"['cup', 'englishman', 'san diego', 'talkin', '15th march 2015', 'englishman']",s02e20 A Cup O ' Tea with An Englishman In San Diego : Talkin ' Comic-Con ... ( 15th March 2015 ) by Englishman I	Comic-Con,[],0,nan,Cup::*2*||Talkin::*13*||Comic-Con::*15*||15th March 2015::*17*18*19*||Englishman::*22*||Comic-Con::*24*||,0,[],312,bercbon4,False,0
483,"['life', 'may', 'feel', 'aquarius', 'aquarius']",Life may feel somewhat unstable today as your self-esteem soar ... More for Aquarius	Aquarius,[],0,nan,Aquarius Aquarius::*12*13*||,1,[],312,bercbon4,True,0
484,"['fans in us', 'canada', 'mexico', 'next', '7th', 'june']","RT @mikasounds : Fans in US , Canada , Mexico can pre-order next Tuesday 7th , released 16th June .",[],0,nan,Fans in US::*3*4*5*||Canada::*7*||Mexico::*9*||7th::*14*||16th June::*17*18*||,2,[],312,bercbon4,False,0
485,"['follow', 'us', 'canada', 'mexico']","Links to follow x	US,Canada,Mexico",[],0,nan,US::*4*||Canada::*5*||Mexico::*6*||,3,[],312,bercbon4,True,0
486,['artist masterclass'],We still have a few spaces left on our Artist Masterclass tomorrow with @nadineshah @amazingradio @RWDmag &amp; @PPLUK,[],0,nan,Artist Masterclass::*9*10*||,4,[],312,bercbon4,False,0
487,"['avian', '3rd oxford county', 'farm', 'oxford county']",RT @robtcase : Avian influenza detected on 3rd Oxford County farm | https://t.co/Ez7M36yY7h	Oxford County,[],0,nan,Avian::*3*||3rd Oxford County::*7*8*9*||Oxford County::*14*15*||,5,[],312,bercbon4,False,0
488,"['video', 'indonesia', 'may', 'indonesia']",VIDEO : Indonesia may impose language test	Indonesia,[],0,nan,Indonesia::*2*||Indonesia::*7*||,6,[],312,bercbon4,True,0
489,"['greece', 'tsipras', 'grexit', 'greece', 'tsipras', 'grexit']","RT @BrookesTimes : My cartoon Tuesday @TheTimes on #Greece 's negotiating postion #Tsipras #Grexit	#Greece,#Tsipras,#Grexit",[],0,nan,Greece::*8*||Tsipras #Grexit #Greece::*12*13*14*||Tsipras::*15*||Grexit::*16*||,7,[],312,bercbon4,False,0
490,"['tell', 'connected', 'drugs', 'four', 'dead', 'tulsa', 'shooting', 'tulsa']",JUST TELL ME THAT THIS ISN'T CONNECTED TO DRUGS : Four dead in Tulsa apartment shooting via @twcrimewatch	Tulsa,[],0,nan,TELL::*1*||CONNECTED::*6*||DRUGS::*8*||Four::*10*||Tulsa::*13*||Tulsa::*18*||,8,[],312,bercbon4,False,0
491,[],RT @mingyupls : the voting has started again !!,[],0,nan,,9,[],312,bercbon4,True,0
492,"['22nd', 'june']",until 22nd june~,[],0,nan,22nd::*1*||,10,[],312,bercbon4,True,0
493,"['8th', 'guys']","RT @SheeeRatchet : When 8th graders are like  we made it guys """,[],0,nan,8th::*4*||,11,[],312,bercbon4,True,0
494,"['nice', 'job']",Nice job @csoghoian and @HackingDave …,[],0,nan,,0,[],313,FlabinAlert,True,0
495,['food truck'],@DonSchenck @kenperkins But it 's Food Truck Tuesday !,[],0,nan,Food Truck::*5*6*||,0,[],314,glennyork,False,0
496,"['apple', 'touch 4th generation 64gb', 'full']",Apple iPod Touch 4th Generation 64GB - Full read by eBay,[],0,nan,Touch 4th Generation 64GB::*2*3*4*5*||Full::*7*||,0,[],315,colin_havens,False,0
497,"['fort hood shooting', 'cable networks report', 'updated', 'one', 'dead', 'injured', 'military', 'base']",Fort Hood Shooting : Cable Networks Report : UPDATED : One is reported dead and 14 injured in the military base s ...,[],0,nan,Fort Hood Shooting::*0*1*2*||Cable Networks Report::*4*5*6*||UPDATED::*8*||One::*10*||,0,[],316,katherinemiller,False,0
498,"['lt', 'may', 'first']",OTHER LT : LAHAT NG LOVETEAMS KINASAL NA AT MAY FIRST KISS NA .,[],0,nan,LT::*1*||,0,[],317,lakefxdan,True,0
499,"['first', 'psyunanghalik']",KNS BE LIKE : WALA PANG KASAL AT FIRST KISS PERO 39% NA RATINGS #PSYUnangHalik,[],0,nan,,1,[],317,lakefxdan,True,0
500,"['cbs', 'reports', 'muhammad youssef abdulazeez', '5 fast facts', 'need', 'chattanooga']",CBS reports Muhammad Youssef Abdulazeez is the murderer : 5 Fast Facts You Need to Know … #Chattanooga,[],0,nan,Muhammad Youssef Abdulazeez::*2*3*4*||5 Fast Facts::*9*10*11*||Need::*13*||Chattanooga::*17*||,0,[],318,ofpeopl,True,0
501,"['3rd place', 'webranking']",RT @Lundquist : 3rd place awarded to @snam in #Webranking,[],0,nan,3rd::*3*||Webranking::*9*||,0,[],319,Steven_Strauss,False,0
502,"['video', 'youtube', 'legendary', 'night truckin', 'moldova', 'el dorado']",@sqrlTV hey paul can you please put this video in youtube The LEGENDARY Sunday Night Truckin ' | Moldova and El Dorado please put,[],0,nan,LEGENDARY::*12*||Night Truckin::*14*15*||Moldova::*18*||El Dorado::*20*21*||,0,[],320,Ubertr0_nNub,False,0
503,"['tiempo', 'paco cifuentes']",RT @Salamancacom : Tiempo para Paco Cifuentes en @salamancaplanb .,[],0,"resist, trumprussia",Tiempo::*3*||Paco Cifuentes::*5*6*||,0,[],321,BanditRandom,False,0
504,['22 may'],22 MAY .,[],0,"resist, trumprussia",22 MAY::*0*1*||,1,[],321,BanditRandom,False,0
505,[],#Salamanca,[],0,"resist, trumprussia",nan,2,[],321,BanditRandom,True,0
506,"['going', 'london']",@nyjets going down in london tomorrow !,[],0,nan,,0,[],322,criticalblah,True,0
507,[],https://t.co/kXDIWMigDr,[],0,nan,,1,[],322,criticalblah,True,0
508,[],RT @NGBaileyITS : .,[],0,nan,,0,[],323,AmericanCFLFan,True,0
509,"['home', 'office', 'pm', 'april']","@Indi_Singh_Sall will discuss seamless home/office working @UCEXPO at 2.40 pm , 22 April #unifedcomms",[],0,nan,2.40::*9*||22 April::*12*13*||,1,[],323,AmericanCFLFan,True,0
510,[],Maybe tomorrow just not today,[],0,nan,nan,0,[],324,therepublitard,True,0
511,"['washington navy yard', 'shooting']",Washington Navy Yard Map Reveals Shooting Area,[],0,nan,nan,0,[],325,the1duncan,True,0
512,"['top', 'scandal']",ASOS Crop Top In Rib With V Neck And Monday Blues ... #MusteredLady #StyleWeLike | #Scandal,[],0,nan,Blues #MusteredLady #StyleWeLike::*10*11*12*||Scandal::*14*||,0,[],326,KnowYourObama,False,0
513,"['official hashtag', 'november']",RT @BatchiFckngLuna : Official Hashtag for November 29 : https://t.co/z0RNy61xfV,[],0,nan,Official Hashtag::*3*4*||November 29::*6*7*||,0,[],327,OscarNunezLA,True,0
514,"['se', 'libra']",Your mental clarity is razor sharp now as the brilliant Sun se ... More for Libra,[],0,nan,Libra::*14*||,0,[],328,revanner,True,0
515,"['breach of peace', 'uk', 'trust', 'trust']","Breach of Peace counter claim defamation £ 1,387,281,974 x £1 Indo-UK population date is nearing Trust or no Trust let court decide !",[],0,nan,Breach of Peace::*0*1*2*||Indo-UK::*13*||Trust::*18*||Trust::*21*||,0,[],329,KarenBlumentha1,False,0
516,"['tweet', 'official hashtag', 'oct', '1st', 'pushawardskathniels']",POWER TWEET Official Hashtag for Oct 1st is #PSYGameOn #PushAwardsKathNiels 69,[],0,nan,nan,0,[],330,JamBrandMrktng,False,0
517,"['getting', 'back']",RT @Harry_Styles : Getting back on the road tomorrow .,[],0,reeee,Getting::*3*||,0,[],331,atkhelo,True,0
518,"['wait', 'see', 'cardiff']",Can't wait to see all of you in Cardiff .,[],0,reeee,Cardiff::*8*||,1,[],331,atkhelo,True,0
519,['love'],All the love,[],0,reeee,,2,[],331,atkhelo,True,0
520,"['report of 1', 'santamonica college']",Report of 1 suspect down and 5 victims at #SantaMonica College .,[],0,nan,Report of 1::*0*1*2*||SantaMonica College::*9*10*||,0,[],332,SallySellers54,False,0
521,[],Still very active .,[],0,nan,,1,[],332,SallySellers54,True,0
522,"['shooting', 'smc']",#shooting #SMC,[],0,nan,SMC::*1*||,2,[],332,SallySellers54,False,0
523,"['police', 'act', 'shooting', 'black', 'times', 'foia']",@src_contribute @knthayer police failed to act on disciplining an officer for shooting a black 17 y/o 16 times until a journalist won a FOIA,[],0,"tcot, news, variety",FOIA::*24*||,0,[],333,littlebytesnews,False,0
524,"['need', 'april fools', 'life', 'joke', 'hilarious']","RT @lolzdonz : "" Don't need April Fools cos my entire life is a joke "" original xx banter xx hilarious xx cheeky nandos x",[],0,TrumpRussiaCollusion,April Fools::*6*7*||,0,[],334,4citkane,True,0
525,"['internet', 'hit', 'breach']",Internet company hit by credit card breach,[],0,nan,,0,[],335,Bulldawg2482,True,0
526,"['eat bulaga', 'problem solving kalyeserye', 'december', 'full']",EAT BULAGA ( Problem Solving Kalyeserye ) - December 14 2015 FULL EPISODE PART 10 - https://t.co/UUtYF96u8G @DailymotionUSA#ALDUBBagongSimuLa,[],0,nan,EAT BULAGA::*0*1*||Problem Solving Kalyeserye::*3*4*5*||,0,[],336,rxflg,False,0
527,"['police', 'shooting', 'injuries', 'fort hood']","Police : Shooting , injuries reported at Fort Hood",[],0,finance,Shooting::*2*||Fort Hood::*7*8*||,0,[],337,financeprnews,True,0
528,"['apparently', 'night', 'sims 3']","Apparently , our Friday night relax game is The Sims 3 tonight .",[],0,"carterpage, traitortrump, Trumprussia",Sims 3::*9*10*||,0,[],338,pqpolitics,False,0
529,[],Lol .,[],0,"carterpage, traitortrump, Trumprussia",,1,[],338,pqpolitics,True,0
530,[],https://t.co/qTOZRJeS56,[],0,"carterpage, traitortrump, Trumprussia",,2,[],338,pqpolitics,True,0
531,"['man hospitalized', 'shooting on bishop ford freeway', 'police']",Man Hospitalized After Shooting on Bishop Ford Freeway : Police …,[],0,nan,Man Hospitalized::*0*1*||Shooting on Bishop Ford Freeway::*3*4*5*6*7*||Police::*9*||,0,[],339,kaykas,False,0
532,['see'],@Incredible_Nath GAGO HAHAHA SEE YOU ON THURSDAY,[],0,nan,,0,[],340,darlin,True,0
533,"['psyunanghalik', 'psyunanghalik']",#PSYUnangHalik | PSYUnangHalik https://t.co/1Tm8TNwUSL,[],0,"Resist, Trumprussia",PSYUnangHalik::*2*||,0,[],341,Itsafairday,True,0
534,[],nan,[],0,nan,nan,0,[],342,bstrawbridge,True,0
535,"['zendesk', 'twitter', 'tumblr', 'pinterest']","Zendesk Security Breach Affects Twitter , Tumblr and Pinterest :",[],0,trumprussia,Zendesk Security Breach Affects Twitter::*0*1*2*3*4*||Tumblr::*6*||Pinterest::*8*||,0,[],343,LisaMorrellRRT,True,0
536,"['rupert murdoch', 'times', 'criminal', 'crook']","Rupert Murdoch who owns Sunday Times is a master Criminal &amp; Crook all his reporting &amp; reporters are bogus , cooked , created , planted stories .",[],0,nan,Rupert Murdoch::*0*1*||Times::*5*||Criminal::*9*||Crook::*11*||,0,[],344,lzodevelopment,False,0
537,"['jesus', 'come', 'go', 'may', 'say']","When Jesus says "" Come "" and you have somewhere else to go , you may be tempted to say "" No .""",[],0,"F4F, RT, news, FBI",Jesus::*1*||Come::*4*||,0,[],345,WorldNews707,True,0
538,[],#FeedYourFaith @ibocchurch @thewordnetwork,[],0,"F4F, RT, news, FBI",,1,[],345,WorldNews707,True,0
539,['awful on 3rd'],Awful on 3rd and short .,[],0,nan,Awful on 3rd::*0*1*2*||,0,[],346,hrothenb,False,0
540,['4th'],( 4th also-sheesh ) @GaryEllerson @mikewickett,[],0,nan,4th::*1*||,1,[],346,hrothenb,True,0
